id,lk_store_id,alt_store_name_catch,store_pickup_available,store_type_labels,address_full,city,state,pin_code
1357,LKST1279,Old Para Road,TRUE,COCO,"Shop No 5, Ground Floor, Abhishek Complex, Old Para Road, Akshar Chowk, Vadodara, Gujarat, 390020",Vadodara,Gujarat,390020
1613,LKST1655,Central Mall of Emad,TRUE,COCO,"Ground Floor, Central Mall of Emad, Near New Private Bus Stand, Thavakkara, Kannur, Kerala, 670001",Kannur,Kerala,670001
1869,LKST1673,Sadar Main Road,TRUE,COCO,"Groud Floor, Shop No. J 6 A/B, Plot No 43 A, Ashok Marg, Sadar Main Road, Jabalpur, Madhya Pradesh, 482001",Jabalpur,Madhya Pradesh,482001
2125,LKST2006,Kapoorthla,TRUE,COCO,"Hig 75, Sector E, Aliganj Scheme, Kapoorthla, Lucknow, Uttar Pradesh, 226024",Lucknow,Uttar Pradesh,226024
2381,LKST2245,At Road Jorhat,TRUE,COCO,"Ground Floor, Near Hdfc Bank Tarajan, At Road, Jorhat, Assam, 785001",Jorhat,Assam,785001
78,ST142,Chinchwad,FALSE,FOFO,"Shop No 1B & 2, Premier Plaza, F Wing, Old Mumbai Pune Highway, Chinchwad, Carnival Cinemas, Pune, Maharashtra, 411019",Pune,Maharashtra,411019
334,LKST186,"Science City Road, Sola",TRUE,COCO,"Shop No 01, Ground Floor, Royal Square, Science City Road, Sola, Opposite Coral Complex, Ahmedabad, Gujarat, 380060",Ahmedabad,Gujarat,380060
590,LKST442,Perambur,TRUE,COCO,"Shop No 68, Ground Floor, Paper Mills Road, Perambur, Near Perumbur Church, Chennai, Tamil Nadu, 600011",Chennai,Tamil Nadu,600011
1102,ST446,SIT Tumkur,FALSE,FOFO,"No 2164/796, Sit Main Road, Near 11Th Cross, Tumkur, Karnataka, 572103",Tumkur,Karnataka,572103
1358,LKST1203,Kalavasal Bypass Road,TRUE,COCO,"P T R Complex, No 56, Kalavasal Bypass Road, Kalavasal, Madurai, Tamil Nadu, 625010",Madurai,Tamil Nadu,625010
1614,ST590,Arvi Naka,TRUE,COCO,"194, Gandhi Nagar, Arvi Naka, Wardha, Maharashtra 442001",Wardha,Maharashtra,442001
1870,LKST1791,Ghansoli,TRUE,COCO,"Shop No 13-14, Manoshi Complex, Plot No 5 & 6, Sector 3, Ghansoli, Navi Mumbai, Maharashtra, 400701",Navi Mumbai,Maharashtra,400701
2126,LKST1960,Goniana Road,TRUE,COCO,"Ground Floor, Grand Trunk Road, opposite Bajaj Showroom, Bathinda, Punjab 151001",Bathinda,Punjab,151001
2382,LKST1733,Kundara Taluk Kollam,TRUE,COCO,"Ground Floor, Block No 10, Village And Mandal Tadeppalli Panchayath Area Farkka, Kundara Taluk, Kollam, Kerala, 691501",Kollam,Kerala,691501
79,ST144,Flagship Vidyaranyapura Road,FALSE,FOFO,"1242, Bel Layout, Vidyaranyapura Road, Opposite First Block Bus Stop, Bengaluru, Karnataka, 560097",Bengaluru,Karnataka,560097
591,ST305,Bank More,FALSE,FOFO,"Ug 3, Upper Ground Floor, Urmila Tower, Bank More, Near Shanti Bhawan, Dhanbad, Jharkhand, 826001",Dhanbad,Jharkhand,826001
847,LKST1494,HSR Layout,TRUE,COCO,"2799/2800, Ground Floor, 27th Main, Sector 1, HSR Layout, Bengaluru, Karnataka, 560102",Bengaluru,Karnataka,560102
1103,LKST1080,Sector 40C,TRUE,COCO,"Sco 94, Basement & Ground Floor, Sector 40C, Chandigarh, Punjab, 160036",Chandigarh,Punjab,160036
1359,ST514,Makroniya Sagar,FALSE,FOFO,"Shop No 72, Prakash Height, Jabalpur Main Road, Mahavir Ward 6, Makroniya, Opposite Hdfc Bank, Sagar, Madhya Pradesh, 470004",Sagar,Madhya Pradesh,470004
1615,LKST1510,Kottarakara,TRUE,COCO,"Ground Floor, Block 22, SY No 279/5, Kizhakkekara, Kottarakara, Kollam, Kerala, 691531",Kollam,Kerala,691531
1871,LKST1852,Chengannur,TRUE,COCO,"Kockaparambil Buildings, Kollam, Theni Highway, Chengannur, Kerala, 689121",Chengannur,Kerala,689121
2127,LKST1846,Sector 04,TRUE,COCO,"SCO 34, Ground Floor, Huda Market, Sector 04, Gurugram, Haryana, 122001",Gurugram,Haryana,122001
2383,LKST2331,Beed Bypass Road Aurangabad,TRUE,COCO,"Shop No 2, Maru Plaza, Plot No 9 & 10, Gut No 115, Opposite Nayara Petrol Pump, Beed Bypass Road, Aurangabad, Maharashtra, 431122",Aurangabad,Maharashtra,431122
336,LKST188,Sarita Vihar,TRUE,COCO,"Shop No 1, Plot No 8, LSC Pocket H Market, Sarita Vihar Metro Station, Sarita Vihar, New Delhi, 110076",New Delhi,Delhi,110076
1104,ST453,Savedi Road,FALSE,FOFO,"Shop No G11/G12, Kohinoor Plaza, Patrakar Chowk, Savedi, Manmad Road, Patrakar Chowk, Next To Lokmat House, Ahmednagar, Maharashtra, 414003",Ahmednagar,Maharashtra,414003
1360,LKST1302,Dewas,TRUE,COCO,"Ground Floor, Plot No A 61, Kalani Bagh, Main Ab Road, Dewas, Kalani Bagh, Near Sanskar Hospital, Indore, Madhya Pradesh, 455001",Indore,Madhya Pradesh,455001
1616,LKST1670,Murlipura,TRUE,COCO,"Shop No 57A & 58A, Road No 1, Bikaner Road, NHW 11, Murlipura, Jaipur, Rajasthan, 302039",Jaipur,Rajasthan,302039
1872,LKST1745,Urban Estate,TRUE,COCO,"SCF 40, Ground Floor, Urban Estate II, Hisar, Haryana, 125001",Hisar,Haryana,125001
2128,LKST1991,Sarkanda,TRUE,COCO,"Ground Floor, Patwari Halka No 33, Khasra No 23/17, Ward No 59, Shaheed Mangal Pandey Ward, Opposite Reliance Trends, Seepat Road, Sarkanda, Bilaspur, Chhattisgarh, 495006",Bilaspur,Chhattisgarh,495006
81,LKST1162,Butchirajupalem NAD Junction,TRUE,COCO,"D No 58/1/373, Ground Floor, Main Road, Butchirajupalem Nad Junction, Near St. Thomas Church, Visakhapatnam, Andhra Pradesh, 530027",Visakhapatnam,Andhra Pradesh,530027
1105,ST443,Perumbavoor,FALSE,FOFO,"Ground Floor, Kanampuram Square, Mc Road, Near Signal Junction, Perumbavoor, Cochin, Kerala, 683542",Cochin,Kerala,683542
1361,LKST1247,Singhpura Chowk,TRUE,COCO,"Sco 2 & 3, Singhpura Chowk, Chandigarh Ambala Highway, Singhpura Chowk, Opposite Hotel Vintage, Zirakpur, Punjab, 140603",Zirakpur,Punjab,140603
1617,LKST1539,Mettupalayam,TRUE,COCO,"No 117, Karamadai Road, Coimbatore Main Road, Near Axis Bank, Mettupalayam, Tamil Nadu, 641301",Mettupalayam,Tamil Nadu,641301
1873,LKST1669,Bus Stand Road,TRUE,COCO,"Ground Floor & Fisrt Floor, Bus Stand Road, Opposite Capital Bank, Kapurthala, Punjab, 144601",Kapurthala,Punjab,144601
2129,LKST1749,Golghar,TRUE,COCO,"Ground Floor, MP Building, Golghar, Gorakhpur, Uttar Pradesh, 273001",Gorakhpur,Uttar Pradesh,273001
82,ST148,Flagship Store Ayodhya Nagar,FALSE,FOFO,"4833/12B, Hadgal Complex, Ayodhya Nagar, Dr B.R Ambedkar Road, Kolhapur Circle, Ayodhya Nagar, Beside Uk27 Hotel, Belagavi, Karnataka, 590001",Belagavi,Karnataka,590001
338,LKST190,Moggapair West,TRUE,COCO,"Pc 2/6, Second Block, Moggapair West, Near Bharat Petroleum Petrol Pump, Chennai, Tamil Nadu, 600037",Chennai,Tamil Nadu,600037
1106,LKST1108,Patrakar Colony,TRUE,COCO,"C31, 100 Feet Road Patrakar, Colony, Dholai, Mansarovar Extension, Patrakar Colony, Jaipur, Rajasthan, 302020",Jaipur,Rajasthan,302020
1362,LKST1381,Rohtas Nagar Shahdara,TRUE,COCO,"1/9635, Pratap Pura, Hanuman Road, Street No 5, Shahdara, Delhi, 110032",Delhi,Delhi,110032
1874,LKST1792,DB Mall,TRUE,COCO,"Khasra No 520, 521, 524, DB Mall, Unit No F2&3, 528 & 529, Racecourse Road, Opposite Railway Station, Gwalior, Madhya Pradesh, 474001",Gwalior,Madhya Pradesh,474001
2130,LKST1845,Sarjapur Main Road,TRUE,COCO,"Plot No 1108, Sarjapur Village & Post, Anekal T, Bengaluru, Karnataka, 562125",Bengaluru,Karnataka,562125
339,LKST191,"Sector 15, Faridabad",TRUE,COCO,"Scf 58, Ground Floor, Sector 15, Faridabad, Sector 15 Market, Faridabad, Haryana, 121007",Faridabad,Haryana,121007
1107,LKST1106,Maharani Farms,TRUE,COCO,"P No 37, Pratviraj Nagar, Maharani Farm, Durgapura, Jaipur, Rajasthan, 302018",Jaipur,Rajasthan,302018
1619,LKST1703,Arambag,TRUE,COCO,"Gourhati Masjid More, Arambagh, West Bengal, 712601",Arambag,West Bengal,712601
1875,LKST1847,Padma Rao Nager,TRUE,COCO,"Shop No 1, Ground Floor, H No 6, 1-344/16, Padmarao Nagar, Secunderabad, Telangana, 500025",Secunderabad,Telangana,500025
2131,LKST1943,DD Puram,TRUE,COCO,"Plot Number SA-116, Ground Floor, Deendayal Puram, Yojna B.D.A, Bareilly, Uttar Pradesh, 243122",Bareilly,Uttar Pradesh,243122
84,ST150,"Gandhi Bazaar, Basavanagudi",FALSE,FOFO,"Shop No 85/4, Vaibhav Apartments, Gandhi Bazaar, Basavanagudi, Ramakrishna Ashram Circle, Bengaluru, Karnataka, 560004",Bengaluru,Karnataka,560004
340,LKST192,"Gurukul Road, Memnagar",TRUE,COCO,"Shop No 1, Shilp Complex, Gurukul Road, Memnagar, Opposite Oxford Tower, Ahmedabad, Gujarat, 380052",Ahmedabad,Gujarat,380052
596,ST320,Berhampore,FALSE,FOFO,"8 Netaji Road, Khagra, Netaji Road, Berhampore, West Bengal, 742103",Berhampore,West Bengal,742103
1108,LKST1038,GH Road,TRUE,COCO,"Tp Building , G Hospital Road, Palayam, Calicut, Kerala, 673001",Calicut,Kerala,673001
1876,LKST1844,Babusapalya,TRUE,COCO,"17, CNR Layout Main Rd, Chikka Nanjunda Reddy Layout, Babusapalya, Mallappa Layout, Opposite New Udupi Grand Hotel, Hennur Gardens, Bengaluru, Karnataka, 560043",Bengaluru,Karnataka,560043
2132,LKST2018,Nagaram,TRUE,COCO,"Sy No 25/A, Rampally X Road, Nagaram Main Road, Kundanpally, Secundrabad, Telangana, 500083",Secundrabad,Telangana,500083
85,ST151,Kankarbagh,FALSE,FOFO,"Sn 4, Moti Mansion Apartment, Road No 2, Pc Colony, Kankarbagh, Opposite Apollo Trauma Centre, Patna, Bihar, 800020",Patna,Bihar,800020
341,LKST193,"Indiranagar, Lucknow",TRUE,COCO,"Shop No B4 & 5, Krishna Complex, Faizabad Road, Indiranagar, Bhootnath Market, Lucknow, Uttar Pradesh, 226016",Lucknow,Uttar Pradesh,226016
597,ST323,Silpukhuri,FALSE,FOFO,"Ground Floor, Gnb Road, Silpukhuri, Kamrup Metropolition, Silpukhuri, Near Lakshmi Service Station, Guwahati, Assam, 781003",Guwahati,Assam,781003
1109,LKST1112,Ashiana,TRUE,COCO,"Ground Floor, Khata No 708, Ashiana Digha Road, Near Passport Office , Beside Aditya Vision, Patna, Bihar, 800014",Patna,Bihar,800014
1877,LKST1818,Ulwe,TRUE,COCO,"Shop No 6 & 7, Radiant Sapphire, Plot No 179, Sector 9, Ulwe, Navi Mumbai, Maharashtra, 410206",Navi Mumbai,Maharashtra,410206
2133,LKST2034,Kasturi Nagar,TRUE,COCO,"Ground Floor, 2M-427, NGEF Layout Ward No 84, 2nd G Main Road, B Channasandra, Kasturi Nagar, Bengaluru, Karnataka, 560043",Bengaluru,Karnataka,560043
342,LKST194,Baguihati,TRUE,COCO,"Joramandir Shastry Bagan, Vip Road, Desh Bandhu Nagar, Baguihati, Allahabad Bank, Kolkata, West Bengal, 700059",Kolkata,West Bengal,700059
598,LKST467,Dum Dum Road,TRUE,COCO,"40, Arpan Apartment, Dum Dum Station Road, Dum Dum Station Road, Near Bus Stand Surer Math, Kolkata, West Bengal, 700074",kolkata,West Bengal,700074
854,ST389,Nadiad,FALSE,FOFO,"Shop No 3, Gf, Sky Tatva, College Road, College Road, Opposite Ambashram, Nadiad, Gujarat, 387001",Nadiad,Gujarat,387001
1110,LKST1000,Chandkheda,TRUE,COCO,"Ground Floor, Shop No 1, Nakshatra Arcade, Iocl Road, Beside Apollo Pharmacy, Ahmedabad, Gujarat, 382424",Ahmedabad,Gujarat,382424
1366,LKST1031,Bariatu,TRUE,COCO,"Shop No 14 & 15, Malabar Enclave, Bariatu, Near D A V School, Ranchi, Jharkhand, 834009",Ranchi,Jharkhand,834009
1878,LKST1685,Bibwewadi,TRUE,COCO,"Shop No 11, Ground Floor, Solitaire World Square, Bibewewadi Market Yard, Phase 1, Ganga Dham, near Aai Mata Chowk, Pune, Maharashtra, 411037",Pune,Maharashtra,411037
2134,LKST1911,Civil Lines,TRUE,COCO,"D1, D2/10, Ward Number 13, Kashipur Byeipass Road, Civil Line, Udham Singh Nagar, Rudrapur, Uttarakhand, 263153",Rudrapur,Uttarakhand,263153
343,LKST195,Kankurgachi,TRUE,COCO,"Shop No 16/1, Cit Road, Kankurgachi, Beside Hong Kong Restaurant, Kolkata, West Bengal, 700054",Kolkata,West Bengal,700054
599,LKST434,"Orion Mall, Panvel",TRUE,COCO,"Shop No G-4, Orion Mall, Plot No 311, Forest Colony, Panvel, Near St Depot, Navi Mumbai, Maharashtra, 410206",Navi Mumbai,Maharashtra,410206
855,LKST745,Zoo Road,TRUE,COCO,"R G Baruah Road, Spanish Garden, Opposite State Zoo, Spanish Garden, Beside Indian Petrol Pump, Guwahati, Assam, 781003",Guwahati,Assam,781003
1111,LKST1011,Ambawadi,TRUE,COCO,"Ground Floor, Shop No 7, Privera Complex, Nehrunagar Circle, Ambawadi, Ahmedabad, Gujarat, 382210",Ahmedabad,Gujarat,382210
1367,LKST1308,Mani Square Mall,TRUE,COCO,"Ground Floor, Unit No G09, Mani Square Mall, 164/1 Manikatala Main Road, Em Bypass, Manikatala, Mani Square Mall, Kolkata, West Bengal, 700054",Kolkata,West Bengal,700054
1623,LKST1341,North Paravoor,TRUE,COCO,"8/315,Vyapara Bhavan Building, Chendamangalam junction, North Paravur, Ernakulam, Kerala, 683513",Ernakulam,Kerala,683513
1879,LKST1899,Seetarapuram,TRUE,COCO,"DNo 143, Revenue Ward 9, Municipal Ward No 23, 262, Assesment No 23029 A, Gunadala Krishana, Seetaraampuram, Elur Road, Vijayawada, Andhra Pradesh, 520002",Vijayawada,Andhra Pradesh,520002
2135,LKST1880,Ulhasnagar,TRUE,COCO,"Shop No 1, Majestic Square, Block No C 2 and C 3, Next to ICICI Bank, Netaji Chowk, Ulhasnagar, Thane, Maharashtra, 421004",Thane,Maharashtra,421004
344,LKST196,"City Centre 1 Mall, Salt Lake",TRUE,COCO,"Shop No A005, Ground Floor, Dc Block, City Center 1 Mall, Sector 1, Salt Lake, Near Shoppers Stop Entry Gate, Kolkata, West Bengal, 700064",Kolkata,West Bengal,700064
600,LKST466,Kalyani Nagar,TRUE,COCO,"Shop No 2, Ground Floor, F-Amenity Building Fortaleza, Servay No 210, Kalyani Nagar, Near Nm Medical, Pune, Maharashtra, 411006",Pune,Maharashtra,411006
856,LKST818,Maple Tree Ahmedabad,TRUE,COCO,"Gf 32, Maple Tree, B/S Manichandra Bunglows, Surdhara Circle, Thaltej, Surdhara Circle Memnagar, Near Manichandra Bnaglow, Ahmedabad, Gujarat, 380059",Ahmedabad,Gujarat,380059
1112,ST452,Flagship Store Court Road,FALSE,FOFO,"Ground Floor, Mahalakshmi Towers, Court Road, Near Big Bazaar, Udupi, Karnataka, 576101",Udupi,Karnataka,576101
1880,ST607,Nanded,TRUE,COCO,"Shop 206, Ground Floor, Shukla Complex , Opposite Godavari Hotel, Iti Main Road, Nanded, Maharashtra, 431601",Nanded,Maharashtra,431601
2136,LKST1927,Gachibowli Service Road,TRUE,COCO,"Ground Floor, Commercial Complex, Plot No 138 &139, Satyanarayana Arcade, Gachibowli, Hyderabad, Telangana, 500032",Hyderabad,Telangana,500032
345,LKST197,Race Course Road,TRUE,COCO,"Shop No Ug2, Upper Ground Floor, Darshan Mall, 15/2, Race Course Road, Opposite Pf Office, Indore, Madhya Pradesh, 452001",Indore,Madhya Pradesh,452001
601,LKST494,Gora Bazar,TRUE,COCO,"17, Manujendra Dutta Road, Gora Bazar, Dum Dum, Gora Bazar, Near Bank Of India, Kolkata, West Bengal, 700028",Kolkata,West Bengal,700028
857,LKST832,VIP Road,TRUE,COCO,"Shop No G 1, Roongta Arcade, VIP Road, Vesu, Opposite Nandanvan 2, Surat, Gujarat, 395007",Surat,Gujarat,395007
1113,ST423,Tirupattur,FALSE,FOFO,"N0 50, Palanisamy, Road, Opposite Indian Oil Petrol Pump, Tirupattur, Tamil Nadu, 635601",Tirupattur,Tamil Nadu,635601
1369,ST479,Mahabubnagar,FALSE,FOFO,"8-6-237/3, Padmavathi Colony, Padmavathi Colony, Mahabubnagar, Telangana, 509001",Mahabubnagar,Telangana,509001
1625,LKST1639,Tirur,TRUE,COCO,"A One arcade, Taluk Municipality, Tirur Desam, K G Padi Road, Trikkandiyoor, Tirur, Kerala, 676101",Tirur,Kerala,676101
1881,LKST1780,Shyam Park Extension Sahibabad,TRUE,COCO,"D-64, Ground Floor, Shyam Park Extension, Sahibabad, Ghaziabad, Uttar Pradesh, 201005",Ghaziabad,Uttar Pradesh,201005
2137,LKST1914,Tezpur,TRUE,COCO,"Ground Floor, Hotel Central Point, Opposite Tezpur Police Station, Tezpur, Assam, 784001",Tezpur,Assam,784001
90,ST157,R S Road,FALSE,FOFO,"Shop No 40/581/A, Sv Complex, Rs Road, Prakash Nagar, Opposite Tj Shopping Mall, Kurnool, Andhra Pradesh, 518004",Kurnool,Andhra Pradesh,518004
346,LKST199,Sanjay Nagar,TRUE,COCO,"Shop No 1, Gmr Layout, D Rajagopal Road, Sanjay Nagar, Rmv Hospital, Geddalahalli, Bengaluru, Karnataka, 560094",Bengaluru,Karnataka,560094
602,ST333,Gandhi Nagar,FALSE,FOFO,"Shop No 29/15, Jayliz Junction, Azad Road, Gandhi Nagar, Aravind Eye Hospital Road, Gandhi Nagar, Near Anna Bus Stand, Madurai, Tamil Nadu, 625020",Madurai,Tamil Nadu,625020
858,LKST713,Kolathur,TRUE,COCO,"No 66 & 67, Sivanandha Nagar, 200 Feet Road, Kolathur, Kolathur, Near Sendhil Nagar Bus Stop, Chennai, Tamil Nadu, 600099",Chennai,Tamil Nadu,600099
1114,LKST994,Sapphire 90 Mall,TRUE,COCO,"Shop No 145, Ground Floor, Sapphire Mall, Sector 90, Gurugram, Haryana, 122505",Gurugram,Haryana,122505
1370,ST516,Olandganj,TRUE,FOFO,"House No 141, Td College, Olandganj, Near Chandra Hotel, Jaunpur, Uttar Pradesh, 222002",Jaunpur,Uttar Pradesh,222002
1882,LKST1877,Eros City Square Mall,TRUE,COCO,"Shop No 90, Eros City Square Mall, Sector 49, Gurugram, Haryana, 122018",Gurugram,Haryana,122018
2138,LKST1812,Yeshwanthpur,TRUE,COCO,"No 764/5, Ground Floor, B Narayanaswamappa Road, K N Extension, L N Colony, Yeswanthpur, Bengaluru, Karnataka, 560022",Bengaluru,Karnataka,560022
91,ST158,Tilak Road,FALSE,FOFO,"Shop No 2G, Srihari Soudha Building, DNo 79/2/4/4, Tilak Road, Opposite Karur Vysya Bank, Rajahmundry, Andhra Pradesh, 533103",Rajahmundry,Andhra Pradesh,533103
347,LKST200,Flagship Store at Thuraipakkam,TRUE,COCO,"Shop No 5/351, Omr Road, Okkiyampettar, Thuraipakkam, Opposite Indian Oil Petrol Pump, Chennai, Tamil Nadu, 600097",Chennai,Tamil Nadu,600097
603,LKST409,Vegas Mall,TRUE,COCO,"Shop No 90, Groud Floor, Block B, Vegas Mall, Near Sector 14 Metro Station, Sector 14, Dwarka, New Delhi, 110075",New Delhi,Delhi,110075
859,LKST752,Vaishali Nagar,TRUE,COCO,"B-105, Nemi Nagar Extension, Block A, Vaishali Nagar, Jaipur, Rajasthan, 302021",Jaipur,Rajasthan,302021
1115,LKST1087,Tambaram,TRUE,COCO,"TJP Complex, GST Road, Tambaram Sanatorium, Tambaram, Chennai, Tamil Nadu, 600045",Chennai,Tamil Nadu,600045
1371,ST515,Rajnandgaon,FALSE,FOFO,"Block No 248, Stadium Road, Anupam Nagar, Near Samsung Showroom, Rajnandgaon, Chhattisgarh, 491441",Rajnandgaon,Chhattisgarh,491441
1627,LKST1649,Maligaon Chariali,TRUE,COCO,"Gate No 1, Maligaon Chariali, Guwahati, Assam, 781011",Guwahati,Assam,781011
1883,LKST1668,Azad Nagar Road No 1,TRUE,COCO,"Shop No 1, Ground Floor, House No 1, Building Asfia Jamal, Gold PS Mango, Azad Nagar, Road No 01, Ward No 8, MNAC, Opposite Ghandhi Maidan, Jamshedpur, Jharkhand, 831012",Jamshedpur,Jharkhand,831012
2139,ST616,Mamatha signal,TRUE,COCO,"4-2-810, Ground Floor, CPI Office, Mamatha Hospital Road Signal, Beside Ibacco Ice Cream, Kaviraj Nagar, Wyraroad, Khammam, Telangana, 507002",Khammam,Telangana,507002
92,ST159,West Mambalam,FALSE,FOFO,"Shop No 37/B, Aryagowda Road, Postal Colony, West Mambalam, Opposite West Mambalam Post Office, Chennai, Tamil Nadu, 600033",Chennai,Tamil Nadu,600033
348,LKST201,"Phoenix United Mall, Bareilly",TRUE,COCO,"Shop No F 298, First Floor, Phoenix United Mall, Mahanagar Colony, Pilibhit Bypass, Bareilly, Uttar Pradesh, 243006",Bareilly,Uttar Pradesh,243006
604,LKST501,GT Central Mall,TRUE,COCO,"Shop No 38, First Floor, Gt Central Mall, Plot No 4, Indira Place, Malviya Nagar, Malviya Nagar, Near Gaurav Tower, Jaipur, Rajasthan, 302017",Jaipur,Rajasthan,302017
860,LKST748,Ram Maruti Road,TRUE,COCO,"Shop No 4, Bhavani Prasad Building, Ram Maruti Road, Near Bank Of Baroda, Thane, Maharashtra, 400604",Thane,Maharashtra,400604
1116,LKST1030,Tripolia Bazar,TRUE,COCO,"Shop No 138, Chaura Rasta, Tripolia Bazaar, Tripolia Bazaar, Jaipur, Rajasthan, 302003",Jaipur,Rajasthan,302003
1372,LKST1278,GMS Road,TRUE,COCO,"Dwarika Puri Extension, Gms Road, Gms Road, Dehradun, Uttarakhand, 248001",Dehradun,Uttarakhand,248001
1884,LKST1760,Saggardara,TRUE,COCO,"Ground Floor, House No 528A, Adjacent to Vision Express, Sakkardara Main Road, Sakkardara, Nagpur, Maharashtra, 440009",Nagpur,Maharashtra,440009
2140,LKST1955,Mumbai Naka,TRUE,COCO,"Shop No 7 & 8, Mumbai House, Old Mumbai Agra Road, Mumbai Naka, Nashik, Maharashtra, 422001",Nashik,Maharashtra,422001
349,LKST202,Arjun Marg,TRUE,COCO,"Shop No 108, The Shopping Mall, DLF Phase 1, Sector 26 A, Arjun Marg, Gurugram, Haryana, 122002",Gurugram,Haryana,122002
605,LKST479,Cosmos Mall,TRUE,COCO,"Unit No 9B, Lower Ground Floor, Sevoke Road, Ward No 43, Dasrath Pally, Bhanu Nagar, Dasrath Pally, Opposite Power House, Siliguri, West Bengal, 734001",Siliguri,West Bengal,734001
861,ST387,Flagship Store at Kannur,FALSE,FOFO,"6/685, 6/686, 6/687, Ground Floor, Jr Complex, Talap, Mangalore Highway, Talap, Opposite Koyili Hospital, Kannur, Kerala, 670004",Kannur,Kerala,670004
1117,LKST1139,Sulur,TRUE,COCO,"3 & 4A, Ground Floor, Sri Ramana Complex, Trichy Road, Sulur, Near Rvs College Arts & Science, Coimbatore, Tamil Nadu, 641402",Coimbatore,Tamil Nadu,641402
1373,LKST1354,Subhash Nagar,TRUE,COCO,"Shop No 39 & 40, Basement & Ground Floor, Municipal Market, Atlas Road, Indira Colony, Main Subhash Chowk, Sonipat, Haryana, 131001",Sonipat,Haryana,131001
1629,LKST1682,Rajarajeshwari Nagar,TRUE,COCO,"No 22/23, Ground Floor, TR Plaza, 2nd Cross, Halagevaderahalli, Shankarappa Layout, BEML 5th Stage, Rajarajeshwari Nagar, Bengaluru, Karnataka, 560098",Bengaluru,Karnataka,560098
94,ST163,Virar West,FALSE,FOFO,"Shop No 19, Shripal Shopping Center, Raja Chatrapati Shivaji Marg, Virar West, Next To Petrol Pump, Thane, Maharashtra, 401303",Thane,Maharashtra,401303
606,LKST495,Elgin Road,TRUE,COCO,"Elgin Road 6A, Lala Lajpat Rai, Sarani, Bhowanipore, Bhowanipore, Besides Bhowanipore College, Kolkata, West Bengal, 700020",Kolkata,West Bengal,700020
862,LKST799,Karaparamba,TRUE,COCO,"Door No 70/1928, H1 Ground Floor, Ace Avenue, Karaparamba, Near Icici Bank, Calicut, Kerala, 673010",Calicut,Kerala,673010
1118,ST441,Marthandam,FALSE,FOFO,"Block 2, 2 63 E, C P Sons Complex, Ammankoil, Marthandam, Kanyakumari, Tamil Nadu, 629165",Kanyakumari,Tamil Nadu,629165
1374,ST501,Solapur,FALSE,FOFO,"Shop No 7 201/1/3B, Civil Line, Dhiraj Complex, Mahavir Chowk, Solapur, Maharashtra, 413001",Solapur,Maharashtra,413001
1886,LKST1824,Kanjirapally,TRUE,COCO,"Madukkakakuzhy Arcade, Kanjirappally, Kerala, 686555",Kanjirappally,Kerala,686555
2142,LKST2019,Anuparpalayam,TRUE,COCO,"No 3, Avinashi Road, Gandhi Road Junction, Anupparpalayam, Tiruppur, Tamil Nadu, 641652",Tiruppur,Tamil Nadu,641652
351,LKST206,Barasat,TRUE,COCO,"Shop No 77/1, Ground Floor, Dakshin Para, Jossore Road, Barasat, Near Barasat Bazar Post Office, Kolkata, West Bengal, 700124",Kolkata,West Bengal,700124
607,LKST482,Flagship Store Malviya Nagar,TRUE,COCO,"C 3, Ground Floor, Main Market, Malviya Nagar, New Delhi, 110017",New Delhi,Delhi,110017
863,LKST794,Civil line,TRUE,COCO,"Shop No 2&3, Gks Palace, Ayub Khan Choupla Road, 63-64, Civil Lines, Civilline, Bareilly, Uttar Pradesh, 243001",Bareilly,Uttar Pradesh,243001
1119,LKST1073,Anna Nagar,TRUE,COCO,"No 335 1, 80Ft Road, Anna Nagar, Sathamangalam, Anna Nagar, Near Hdfc Bank, Madurai, Tamil Nadu, 625020",Madurai,Tamil Nadu,625020
1375,LKST1384,Kaikondahalli,TRUE,COCO,"Shop 7 & 8, Sno 19/10, Chikkabellandur Road, Carmelaram, Doddakaneli, Kaikondrahalli, Opposite Dmart, Bengaluru, Karnataka, 560035",Bengaluru,Karnataka,560035
